,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,year_sold,house_age_at_sale
177,138,361000.0,3,1.75,2130,8742,1.0,0,3,0,8,1330,800.0,1955,0.0,98178,47.5057,-122.231,2380,7448,113555.0,2014,59.0
178,330,260000.0,4,1.75,2010,10816,1.0,0,4,0,8,1410,600.0,1955,0.0,98178,47.5048,-122.251,1610,9360,113555.0,2015,60.0
179,288,335750.0,3,3.0,2400,7260,1.0,0,4,0,8,1440,960.0,1955,0.0,98178,47.5045,-122.251,1060,7200,113555.0,2015,60.0
180,60,406000.0,4,1.0,1580,8475,1.5,0,0,2,8,1580,0.0,1928,0.0,98178,47.5104,-122.254,1700,5650,113555.0,2014,86.0
181,6,229000.0,3,2.5,1190,3000,2.0,0,4,0,8,1190,0.0,2002,0.0,98178,47.4933,-122.275,1190,3000,113555.0,2014,12.0
182,171,295000.0,3,2.0,1830,17321,1.0,0,4,2,8,1100,730.0,1948,0.0,98178,47.5072,-122.272,1450,10706,113555.0,2014,66.0
183,82,239950.0,4,1.0,1460,6000,1.0,0,4,2,8,730,730.0,1941,0.0,98178,47.4952,-122.224,1190,6000,113555.0,2014,73.0
184,181,219900.0,3,1.0,860,6664,1.0,0,4,0,7,860,0.0,1944,0.0,98178,47.4931,-122.247,1150,6857,113555.0,2014,70.0
185,69,416100.0,4,1.75,2320,5490,1.0,0,3,0,9,1160,1160.0,1956,0.0,98178,47.5091,-122.241,2240,7200,113555.0,2014,58.0
186,203,200000.0,3,1.0,1480,5600,1.0,0,4,2,7,940,540.0,1947,0.0,98178,47.5045,-122.27,1350,11100,113555.0,2014,67.0
187,166,194000.0,3,1.0,1180,6050,1.0,0,4,0,7,820,360.0,1944,0.0,98178,47.4945,-122.249,1070,6050,113555.0,2014,70.0
188,242,135000.0,3,1.0,840,3000,1.0,0,4,0,6,840,0.0,1943,0.0,98178,47.494,-122.275,1010,6000,113555.0,2015,72.0
189,297,520000.0,3,2.25,2210,10794,1.0,0,4,0,8,1540,670.0,1967,0.0,98178,47.4911,-122.224,2230,10753,113555.0,2015,48.0
190,341,225000.0,3,1.0,1250,10200,1.0,0,4,0,7,1250,0.0,1965,0.0,98178,47.4902,-122.256,1800,8283,113555.0,2015,50.0
191,312,157500.0,3,1.0,1100,27008,1.0,0,4,0,7,960,140.0,1935,0.0,98178,47.4963,-122.249,1280,8890,113555.0,2015,80.0
192,237,475000.0,4,3.0,2400,5400,2.0,0,0,2,8,1600,800.0,1965,0.0,98178,47.5099,-122.26,2400,5400,113555.0,2014,49.0
193,278,329000.0,3,1.0,1200,5650,1.5,0,4,0,8,1200,0.0,1928,0.0,98178,47.5065,-122.249,1610,5650,113555.0,2015,87.0
194,227,147000.0,3,1.0,1070,14000,1.0,0,4,0,8,1070,0.0,1960,0.0,98178,47.4971,-122.279,920,12500,113555.0,2014,54.0
195,359,225000.0,2,1.0,1070,6000,1.0,0,4,2,6,1070,0.0,1922,0.0,98178,47.495,-122.227,1910,6000,113555.0,2015,93.0
196,74,840500.0,4,2.25,2290,12174,1.0,1,1,0,8,1490,800.0,1948,0.0,98178,47.5114,-122.245,2290,9379,113555.0,2014,66.0
197,139,299980.0,4,1.5,1580,10230,1.0,0,4,0,7,790,790.0,1945,2008.0,98178,47.5002,-122.246,1130,6955,113555.0,2014,69.0
198,316,254500.0,2,1.0,1150,11250,1.0,0,4,0,7,1150,0.0,1920,0.0,98178,47.486,-122.264,1100,11400,113555.0,2015,95.0
199,182,249950.0,5,2.0,1730,7375,1.0,0,4,2,7,1730,0.0,1944,0.0,98178,47.4953,-122.238,1550,7125,113555.0,2014,70.0
200,222,700000.0,4,1.75,1950,7139,1.0,1,1,0,8,1150,800.0,1957,0.0,98178,47.5121,-122.248,1600,13122,113555.0,2014,57.0
201,146,415000.0,4,3.5,3040,7125,2.0,0,2,0,9,2240,800.0,2002,0.0,98178,47.492,-122.225,2220,7800,113555.0,2014,12.0
202,31,345000.0,3,1.75,1990,5650,1.0,0,2,0,8,1320,670.0,1963,0.0,98178,47.5086,-122.252,2130,5650,113555.0,2014,51.0
203,236,399000.0,3,1.75,1620,10000,1.5,0,4,4,7,1620,0.0,1918,0.0,98178,47.5091,-122.262,1880,10000,113555.0,2014,96.0
204,338,325000.0,2,1.75,1670,10725,1.0,0,4,0,8,1670,0.0,1965,0.0,98178,47.4893,-122.229,1600,10725,113555.0,2015,50.0
205,312,180000.0,2,1.0,890,6000,1.0,0,4,1,7,890,0.0,1919,0.0,98178,47.4976,-122.225,1100,6000,113555.0,2015,96.0
206,340,329950.0,4,1.0,2050,7590,1.0,0,4,0,8,1280,770.0,1957,0.0,98178,47.4916,-122.224,2050,7800,113555.0,2015,58.0
207,53,218000.0,3,1.0,880,18205,1.0,0,4,2,7,880,0.0,1945,0.0,98178,47.5013,-122.244,1110,16115,113555.0,2014,69.0
208,207,326000.0,4,1.75,2290,7380,1.0,0,4,0,8,1390,900.0,1963,0.0,98178,47.5034,-122.245,1170,7381,113555.0,2014,51.0
209,125,439000.0,3,2.25,2230,4551,1.5,0,0,4,9,1450,780.0,1928,0.0,98178,47.5078,-122.236,2060,7200,113555.0,2014,86.0
210,125,277554.0,5,2.25,2350,13000,1.0,0,4,0,8,2350,0.0,1961,0.0,98178,47.4939,-122.256,1570,11440,113555.0,2014,53.0
211,188,216500.0,2,1.0,710,6960,1.0,0,4,2,7,710,0.0,1943,0.0,98178,47.4886,-122.246,940,7680,113555.0,2014,71.0
212,168,225000.0,2,1.0,800,6050,1.0,0,4,2,7,800,0.0,1944,0.0,98178,47.5001,-122.242,880,6050,113555.0,2014,70.0
213,81,869000.0,2,1.75,1900,13122,1.0,1,1,0,8,1100,800.0,1954,0.0,98178,47.5121,-122.248,1650,13160,113555.0,2014,60.0
214,39,227000.0,4,1.0,1200,7200,1.5,0,4,0,7,1200,0.0,1944,0.0,98178,47.4951,-122.248,1070,6050,113555.0,2014,70.0
215,46,253000.0,3,1.5,880,6600,1.0,0,4,4,7,880,0.0,1945,0.0,98178,47.5002,-122.247,1020,6600,113555.0,2014,69.0
216,110,255000.0,2,1.0,1260,7810,2.0,0,4,0,7,1260,0.0,1945,0.0,98178,47.5003,-122.248,1260,7755,113555.0,2014,69.0
217,214,227000.0,3,1.0,1340,10035,1.0,0,4,0,8,1340,0.0,1959,0.0,98178,47.4916,-122.254,2090,10035,113555.0,2014,55.0
218,206,199988.0,2,1.0,860,5000,1.0,0,4,0,8,860,0.0,1949,0.0,98178,47.5005,-122.267,1130,6000,113555.0,2014,65.0
219,21,300000.0,2,1.0,1340,7788,1.0,0,0,0,8,1340,0.0,1947,0.0,98178,47.5094,-122.244,2550,7788,113555.0,2014,67.0
220,102,315000.0,4,2.5,2080,5650,1.0,0,4,0,8,1680,400.0,1950,0.0,98178,47.5107,-122.257,1270,5650,113555.0,2014,64.0
221,229,463000.0,4,2.75,1900,6000,1.0,0,0,0,8,1300,600.0,1961,0.0,98178,47.495,-122.229,2230,6000,113555.0,2014,53.0
222,45,220000.0,3,2.0,1410,7998,1.0,0,4,2,8,1410,0.0,1940,0.0,98178,47.4968,-122.277,1780,8278,113555.0,2014,74.0
223,19,285000.0,3,1.75,2380,6000,1.5,0,4,0,8,1320,0,1935,0.0,98178,47.49800000000001,-122.222,1290,6000,113555.0,2014,79.0
224,244,261590.0,2,1.0,760,6407,1.0,0,4,0,7,760,0.0,1943,0.0,98178,47.4977,-122.259,1050,8580,113555.0,2015,72.0
225,324,220000.0,2,1.0,580,7500,1.0,0,4,0,6,580,0.0,1943,0.0,98178,47.4852,-122.251,1700,11250,113555.0,2015,72.0
226,304,159100.0,2,1.0,790,7095,1.0,0,4,0,7,790,0.0,1944,0.0,98178,47.4928,-122.239,1150,7200,113555.0,2015,71.0
227,26,430000.0,3,3.75,3890,7140,1.0,0,0,0,9,2390,1500.0,1943,2007.0,98178,47.5073,-122.239,1820,7320,113555.0,2014,71.0
228,351,345000.0,5,1.75,2840,12870,2.0,0,0,2,8,2840,0.0,1925,0.0,98178,47.4961,-122.235,2170,9612,113555.0,2015,90.0
229,337,292000.0,3,2.5,1600,3580,2.0,0,4,0,8,1600,0.0,2000,0.0,98178,47.4939,-122.261,2020,4327,113555.0,2015,15.0
230,5,380000.0,5,1.75,3000,6000,1.0,0,4,4,8,1500,1500.0,1958,0.0,98178,47.492,-122.225,2230,7125,113555.0,2014,56.0
231,98,235000.0,4,1.0,1500,6360,1.5,0,4,0,7,1500,0.0,1944,0.0,98178,47.4979,-122.24,1190,6360,113555.0,2014,70.0
232,108,280000.0,3,1.75,1550,7410,1.5,0,4,4,8,1550,0.0,1944,0.0,98178,47.4951,-122.237,1250,7467,113555.0,2014,70.0
233,297,260000.0,4,1.0,1220,7980,1.5,0,4,0,7,1220,0.0,1944,0.0,98178,47.4924,-122.237,1210,7920,113555.0,2015,71.0
234,320,465000.0,5,1.75,2000,10246,1.0,0,0,0,8,1200,800.0,1953,0.0,98178,47.5084,-122.246,2340,9030,113555.0,2015,62.0
235,318,361000.0,5,2.75,2380,7500,1.0,0,4,0,8,1300,1080.0,1984,0.0,98178,47.5009,-122.235,2400,6000,113555.0,2015,31.0
236,168,202500.0,3,1.0,1120,8576,1.0,0,4,0,7,1120,0.0,1943,0.0,98178,47.4896,-122.248,1050,8812,113555.0,2014,71.0
237,79,385000.0,3,1.75,2370,6360,1.0,0,3,0,8,1280,1090.0,1954,0.0,98178,47.5039,-122.24,1990,6360,113555.0,2014,60.0
238,18,291000.0,3,1.75,1560,9788,1.0,0,4,0,8,1560,0.0,1964,0.0,98178,47.4876,-122.226,1840,11180,113555.0,2014,50.0
239,192,135900.0,2,1.0,760,3800,1.0,0,4,0,7,760,0.0,1950,0.0,98178,47.5019,-122.269,1220,7410,113555.0,2014,64.0
240,338,244000.0,3,1.0,2000,15900,1.0,0,4,0,7,1000,1000.0,1948,0.0,98178,47.4816,-122.233,1760,10500,113555.0,2015,67.0
241,116,257500.0,3,2.0,1300,9334,1.0,0,4,4,8,1300,0.0,1981,0.0,98178,47.4865,-122.238,2210,9636,113555.0,2014,33.0
242,243,190000.0,3,1.0,1280,5100,1.0,0,4,0,8,880,400.0,1961,0.0,98178,47.5035,-122.259,1360,6120,113555.0,2015,54.0
243,283,221347.0,3,2.0,1580,6655,1.0,0,4,0,7,790,790.0,1944,0.0,98178,47.4927,-122.248,1090,6655,113555.0,2015,71.0
244,245,224000.0,3,1.75,1760,6300,1.0,0,4,0,8,1060,700.0,1963,0.0,98178,47.5003,-122.26,1340,7300,113555.0,2015,52.0
245,80,324950.0,3,1.75,2050,6720,1.0,0,0,0,8,1050,1000.0,1939,0.0,98178,47.5058,-122.235,2380,7260,113555.0,2014,75.0
246,95,185000.0,3,1.75,1080,9262,1.0,0,4,0,8,1080,0.0,1968,0.0,98178,47.4883,-122.248,1090,9262,113555.0,2014,46.0
247,146,440000.0,5,3.0,2730,6000,1.0,0,4,0,9,1470,1260.0,1979,0.0,98178,47.4994,-122.234,2590,6000,113555.0,2014,35.0
248,358,229500.0,2,1.75,1870,6625,1.0,0,4,0,8,960,910.0,1948,0.0,98178,47.5071,-122.249,1680,6000,113555.0,2015,67.0
249,21,334000.0,4,2.5,2210,6080,1.0,0,0,2,9,1410,800.0,1965,0.0,98178,47.4915,-122.228,2210,6175,113555.0,2014,49.0
250,153,460000.0,4,3.5,2870,3225,2.0,0,3,0,10,2070,800.0,2006,0.0,98178,47.5009,-122.225,1770,6450,113555.0,2014,8.0
251,202,385000.0,4,2.5,2560,6238,2.0,0,4,0,9,2560,0.0,2007,0.0,98178,47.4899,-122.255,2560,6240,113555.0,2014,7.0
252,35,279000.0,5,2.5,2690,5557,2.0,0,4,0,8,2690,0.0,2012,0.0,98178,47.4914,-122.253,2090,10500,113555.0,2014,2.0
253,189,445000.0,4,3.25,3450,5000,2.0,0,4,0,9,3450,0.0,2008,0.0,98178,47.4925,-122.273,1420,5000,113555.0,2014,6.0
254,166,335000.0,4,2.5,1900,3301,2.0,0,4,0,8,1900,0.0,2007,0.0,98178,47.489,-122.249,1960,3379,113555.0,2014,7.0
255,52,664950.0,5,3.0,3190,7081,1.0,0,0,0,10,1890,1300.0,2013,0.0,98178,47.50899999999999,-122.24,2270,7623,113555.0,2014,1.0
256,203,450000.0,3,2.75,2240,3360,2.0,0,4,0,9,2100,140.0,2014,0.0,98178,47.4999,-122.232,1790,5873,113555.0,2014,0.0
257,153,572000.0,4,2.75,2770,3852,2.0,0,4,0,9,2770,0.0,2014,0.0,98178,47.5001,-122.232,1810,5641,113555.0,2014,0.0
258,220,538000.0,3,2.25,2570,7242,2.0,0,4,0,8,2170,400.0,1951,1991.0,98125,47.721,-122.319,1690,7639,190960.0,2014,63.0
259,39,571000.0,4,2.0,2750,7807,1.5,0,4,4,8,2250,500.0,1916,0.0,98125,47.7168,-122.287,1510,7807,190960.0,2014,98.0
260,31,315000.0,3,1.0,960,6634,1.0,0,4,0,7,960,0.0,1952,0.0,98125,47.7264,-122.31,1570,7203,190960.0,2014,62.0
261,66,382500.0,2,1.0,1190,4440,1.0,0,4,0,7,1190,0.0,1981,0.0,98125,47.7135,-122.287,1060,5715,190960.0,2014,33.0
262,130,425000.0,3,1.75,2500,6840,1.0,0,4,0,9,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691,190960.0,2014,57.0
263,38,450000.0,3,1.75,1640,13500,1.0,0,4,0,8,1110,530.0,1940,0.0,98125,47.7164,-122.304,1770,12600,190960.0,2014,74.0
264,195,1200000.0,4,2.75,4110,8400,2.0,0,2,0,10,3130,980.0,1928,0.0,98125,47.717,-122.281,2820,8400,190960.0,2014,86.0
265,187,365000.0,4,1.0,1590,7085,1.5,0,4,0,7,1590,0.0,1944,0.0,98125,47.7315,-122.305,1320,7085,190960.0,2014,70.0
266,250,425000.0,3,2.25,1820,8814,1.0,0,4,0,8,1280,540.0,1967,0.0,98125,47.7162,-122.309,1810,7515,190960.0,2015,48.0
267,25,312000.0,3,1.5,1255,1374,3.0,0,4,0,8,1255,0.0,2004,0.0,98125,47.7145,-122.311,1307,1232,190960.0,2014,10.0
268,241,730000.0,6,2.25,2660,13579,2.0,0,4,0,8,2660,0.0,1937,1990.0,98125,47.7142,-122.286,1120,8242,190960.0,2015,78.0
269,101,971000.0,5,3.5,4390,10140,2.0,0,4,0,10,3350,1040.0,2005,0.0,98125,47.7174,-122.282,2010,8400,190960.0,2014,9.0
270,318,601000.0,3,1.75,1330,6743,1.0,0,4,0,9,1330,0.0,1958,2002.0,98125,47.7012,-122.286,2600,7350,190960.0,2015,57.0
271,268,397500.0,3,1.25,1510,13737,1.0,0,3,2,7,810,700.0,1961,0.0,98125,47.7289,-122.283,2560,10202,190960.0,2015,54.0
272,245,645000.0,4,2.0,2780,11583,1.0,0,3,0,9,1190,1590.0,1955,0.0,98125,47.7293,-122.284,2580,10241,190960.0,2015,60.0
273,43,530000.0,3,2.5,1930,7214,2.0,0,4,0,9,1930,0.0,2005,0.0,98125,47.7191,-122.309,1930,7266,190960.0,2014,9.0
274,47,475000.0,3,1.75,1700,8432,1.0,0,4,0,9,1230,470.0,1977,0.0,98125,47.7221,-122.317,1800,7842,190960.0,2014,37.0
275,239,528000.0,4,2.25,1910,8005,1.0,0,4,0,9,1280,630.0,1960,0.0,98125,47.7259,-122.298,1860,8010,190960.0,2014,54.0
276,25,360000.0,3,1.0,1050,9206,1.5,0,4,0,8,1050,0.0,1954,0.0,98125,47.7071,-122.301,1380,6384,190960.0,2014,60.0
277,4,353000.0,3,1.0,1350,7740,1.0,0,4,2,7,860,490.0,1947,0.0,98125,47.7098,-122.291,1130,7740,190960.0,2014,67.0
278,250,332500.0,3,1.5,1500,6332,1.0,0,4,0,8,1500,0.0,1953,0.0,98125,47.7274,-122.312,1500,6337,190960.0,2015,62.0
279,228,632000.0,6,2.5,2560,8320,1.0,0,4,0,8,1370,1190.0,1961,0.0,98125,47.7021,-122.287,2360,7800,190960.0,2014,53.0
280,18,520000.0,4,3.5,2680,10000,2.0,0,4,0,9,2040,640.0,1942,2014.0,98125,47.726000000000006,-122.296,1530,8000,190960.0,2014,72.0
281,140,359000.0,4,1.5,1890,6052,1.0,0,4,2,8,1890,0.0,1955,0.0,98125,47.7055,-122.3,1510,6072,190960.0,2014,59.0
282,302,549500.0,3,1.75,1620,8438,1.0,0,4,2,9,1620,0.0,1961,0.0,98125,47.703,-122.281,2040,9450,190960.0,2015,54.0
283,102,326000.0,3,2.5,1782,1577,3.0,0,4,0,8,1782,0.0,2000,0.0,98125,47.7114,-122.301,1550,1744,190960.0,2014,14.0
284,326,400000.0,3,1.0,1250,7157,1.0,0,4,0,8,1250,0.0,1944,2010.0,98125,47.7323,-122.304,1300,6796,190960.0,2015,71.0
285,126,375000.0,3,1.75,1330,9417,1.0,0,4,4,7,710,620.0,1936,0.0,98125,47.7231,-122.301,1690,7937,190960.0,2014,78.0
286,82,430000.0,6,3.0,2630,8800,1.0,0,4,0,8,1610,1020.0,1959,0.0,98125,47.7166,-122.293,1220,1173,190960.0,2014,55.0
287,278,387500.0,2,1.0,870,6126,1.0,0,4,2,8,870,0.0,1938,0.0,98125,47.7024,-122.322,1620,6126,190960.0,2015,77.0
288,101,429000.0,3,3.25,2210,3600,2.0,0,4,0,9,1820,390.0,1995,0.0,98125,47.7031,-122.279,2010,6690,190960.0,2014,19.0
289,137,400000.0,4,2.0,1350,7255,1.0,0,4,2,8,1350,0.0,1959,0.0,98125,47.7287,-122.31,1050,7288,190960.0,2014,55.0
290,56,417000.0,4,2.25,2300,7700,1.0,0,4,0,8,1380,920.0,1959,0.0,98125,47.7137,-122.322,2010,8820,190960.0,2014,55.0
291,306,398500.0,3,1.0,1200,15960,1.5,0,4,0,7,1200,0.0,1945,0.0,98125,47.7163,-122.299,1120,7800,190960.0,2015,70.0
292,159,521000.0,3,2.0,1870,5455,1.0,0,4,4,8,1060,810.0,1926,0.0,98125,47.7029,-122.297,1870,7435,190960.0,2014,88.0
293,187,365000.0,2,1.0,990,9223,1.0,0,4,0,8,990,0.0,1949,0.0,98125,47.72,-122.32,1230,7244,190960.0,2014,65.0
294,365,467000.0,3,1.0,1220,8040,1.5,0,4,0,8,1220,0.0,1965,0.0,98125,47.7133,-122.308,1360,8040,190960.0,2015,50.0
295,352,398000.0,4,1.0,1430,6240,1.5,0,4,4,8,1430,0.0,1953,0.0,98125,47.7272,-122.311,1410,6240,190960.0,2015,62.0
296,229,390000.0,3,1.5,1600,10440,1.0,0,4,0,8,1600,0.0,1954,0.0,98125,47.7109,-122.311,1600,8816,190960.0,2014,60.0
297,326,500000.0,4,2.75,2260,7209,1.0,0,3,0,8,1330,930.0,2002,0.0,98125,47.7088,-122.302,1790,10860,190960.0,2015,13.0
298,236,473000.0,3,2.75,1050,7200,1.0,0,4,0,8,1050,0.0,1985,0.0,98125,47.7163,-122.303,1860,9000,190960.0,2014,29.0
299,324,490000.0,3,1.75,1540,9000,1.0,0,4,0,9,1540,0.0,1971,0.0,98125,47.7152,-122.322,1710,7488,190960.0,2015,44.0
300,340,490000.0,3,1.0,1600,6380,1.5,0,4,0,8,1400,200.0,1939,0.0,98125,47.7015,-122.317,1760,6380,190960.0,2015,76.0
301,55,415000.0,3,1.0,1170,6700,1.0,0,4,0,9,1170,0.0,1957,0.0,98125,47.7122,-122.29,2410,7620,190960.0,2014,57.0
302,341,430000.0,2,1.0,1460,9207,1.0,0,4,0,8,1210,250.0,1947,0.0,98125,47.7195,-122.287,1500,6898,190960.0,2015,68.0
303,223,760000.0,3,3.5,2350,10739,1.0,0,0,4,8,1340,1010.0,1940,0.0,98125,47.7288,-122.284,2580,11026,190960.0,2014,74.0
304,87,420000.0,3,1.75,1720,8102,1.0,0,4,4,7,860,860.0,1940,0.0,98125,47.7336,-122.29,1440,8106,190960.0,2014,74.0
305,69,350000.0,4,1.0,1170,8147,1.5,0,4,0,7,1170,0.0,1959,0.0,98125,47.7281,-122.289,1260,8147,190960.0,2014,55.0
306,110,320000.0,3,1.0,1780,6840,2.0,0,4,2,7,1780,0.0,1947,0.0,98125,47.727,-122.3,1410,7200,190960.0,2014,67.0
307,158,505000.0,4,3.0,2280,7400,1.0,0,4,0,8,1340,0,1978,0.0,98125,47.71100000000001,-122.306,1540,7500,190960.0,2014,36.0
308,291,517000.0,4,1.0,1180,13500,1.5,0,4,0,8,1180,0.0,1950,0.0,98125,47.7165,-122.308,1580,8976,190960.0,2015,65.0
309,316,985000.0,5,3.5,3890,13261,2.0,0,2,0,10,2870,1020.0,1984,0.0,98125,47.7246,-122.284,3080,13261,190960.0,2015,31.0
310,75,427500.0,3,1.0,1350,7085,1.0,0,4,4,8,1350,0.0,1944,0.0,98125,47.7318,-122.305,1350,7085,190960.0,2014,70.0
311,219,650000.0,3,2.0,2800,10501,1.0,0,4,0,8,1400,1400.0,1954,0.0,98125,47.7055,-122.315,2260,6534,190960.0,2014,60.0
312,83,228000.0,2,1.0,1060,6100,1.0,0,4,0,7,1060,0.0,1951,0.0,98125,47.7317,-122.296,1550,9150,190960.0,2014,63.0
313,196,425000.0,2,1.0,1670,6212,1.0,0,4,2,8,1670,0.0,1947,0.0,98125,47.7152,-122.282,1670,7272,190960.0,2014,67.0
314,159,395000.0,4,1.75,1960,7945,1.0,0,4,2,8,980,980.0,1946,0.0,98125,47.7326,-122.291,1290,7945,190960.0,2014,68.0
315,323,781000.0,3,1.75,1940,8729,1.0,0,4,0,9,1460,480.0,1960,0.0,98125,47.7027,-122.282,2250,9165,190960.0,2015,55.0
316,297,401000.0,4,1.75,3010,12523,1.0,0,4,0,9,1780,1230.0,1952,0.0,98125,47.707,-122.316,2040,7560,190960.0,2015,63.0
317,13,349950.0,3,1.0,1400,7066,1.0,0,4,0,9,1400,0.0,1957,0.0,98125,47.7127,-122.325,1400,7320,190960.0,2014,57.0
318,181,700000.0,4,2.25,2440,9450,1.5,0,4,0,8,2440,0.0,1947,0.0,98125,47.7061,-122.307,1720,7503,190960.0,2014,67.0
319,185,637000.0,4,2.75,2850,7510,2.0,0,4,0,9,2850,0.0,2008,0.0,98125,47.7097,-122.305,1510,8833,190960.0,2014,6.0
320,55,357250.0,3,1.5,1400,8840,1.0,0,4,2,7,1400,0.0,1952,0.0,98125,47.7273,-122.309,1260,8840,190960.0,2014,62.0
321,355,310000.0,2,2.0,1030,2271,3.0,0,4,0,8,1030,0.0,1999,0.0,98125,47.7263,-122.314,1439,1387,190960.0,2015,16.0
322,82,310000.0,2,1.0,1560,4920,1.0,0,4,2,7,780,780.0,1947,0.0,98125,47.7248,-122.325,1760,7510,190960.0,2014,67.0
323,132,512500.0,4,1.75,1540,8311,1.0,0,4,2,8,1540,0.0,1950,0.0,98125,47.7046,-122.293,1890,7996,190960.0,2014,64.0
324,94,385100.0,3,1.0,1060,8040,1.0,0,4,2,7,1060,0.0,1949,0.0,98125,47.7121,-122.287,1300,7620,190960.0,2014,65.0
325,159,455000.0,3,2.25,1870,7403,1.0,0,4,0,8,1870,0.0,1950,0.0,98125,47.7171,-122.32,1630,7440,190960.0,2014,64.0
326,73,430000.0,3,2.5,1440,7320,1.0,0,4,4,8,1440,0.0,1954,0.0,98125,47.7179,-122.316,1160,6941,190960.0,2014,60.0
327,103,775000.0,4,2.75,2740,6200,1.5,0,3,2,9,1820,920.0,1947,0.0,98125,47.7084,-122.277,2430,6000,190960.0,2014,67.0
328,355,432000.0,3,2.0,1400,6380,1.0,0,4,2,8,700,700.0,1924,0.0,98125,47.7015,-122.316,1690,5800,190960.0,2015,91.0
329,95,425000.0,3,2.25,1670,9500,1.0,0,4,0,8,1170,500.0,1977,0.0,98125,47.7253,-122.309,1470,9500,190960.0,2014,37.0
330,228,480000.0,3,1.75,1740,8528,1.0,0,4,2,8,1290,450.0,1939,0.0,98125,47.7097,-122.303,1610,8528,190960.0,2014,75.0
331,346,458000.0,3,1.5,1470,9570,1.0,0,4,0,8,1280,190.0,1941,0.0,98125,47.7032,-122.306,1390,9570,190960.0,2015,74.0
332,359,282000.0,2,1.0,1150,6098,1.0,0,4,0,8,950,200.0,1948,0.0,98125,47.7259,-122.328,1790,8455,190960.0,2015,67.0
333,66,527000.0,6,3.5,3000,8401,1.0,0,4,0,9,1500,1500.0,1979,0.0,98125,47.7226,-122.299,1400,8403,190960.0,2014,35.0
334,47,384400.0,3,3.25,1689,1388,3.0,0,4,0,9,1689,0.0,2008,0.0,98125,47.7174,-122.317,1459,1384,190960.0,2014,6.0
335,70,534950.0,5,1.5,2240,6337,1.0,0,4,0,9,1280,960.0,1956,0.0,98125,47.7046,-122.316,1870,6380,190960.0,2014,58.0
336,13,430000.0,3,2.0,1510,7066,1.0,0,0,0,8,1230,280.0,1973,0.0,98125,47.7053,-122.303,1950,8089,190960.0,2014,41.0
337,178,925000.0,4,3.75,4420,9492,2.0,0,2,0,10,3420,1000.0,1962,0.0,98125,47.7211,-122.283,2880,9900,190960.0,2014,52.0
338,74,355000.0,3,1.0,1600,5001,1.5,0,4,4,7,1080,520.0,1930,0.0,98125,47.7232,-122.289,1340,5001,190960.0,2014,84.0
339,225,450000.0,4,1.5,1860,7808,1.0,0,4,0,8,1080,780.0,1953,0.0,98125,47.7314,-122.3,1530,7884,190960.0,2014,61.0
340,320,325000.0,2,1.0,1060,6050,1.0,0,4,0,8,940,120.0,1939,0.0,98125,47.7028,-122.321,1540,5279,190960.0,2015,76.0
341,340,407500.0,2,1.0,770,6017,1.0,0,4,0,8,770,0.0,1950,0.0,98125,47.7223,-122.321,1670,7500,190960.0,2015,65.0
342,74,316750.0,3,2.5,1256,1154,3.0,0,4,0,8,1256,0.0,2005,0.0,98125,47.7146,-122.311,1309,1232,190960.0,2014,9.0
343,158,540000.0,5,1.5,1940,10202,1.5,0,4,2,8,1940,0.0,1940,0.0,98125,47.7213,-122.31,1900,8000,190960.0,2014,74.0
344,331,336000.0,3,2.0,1060,11765,1.0,0,4,2,7,1060,0.0,1951,0.0,98125,47.7333,-122.302,1500,9151,190960.0,2015,64.0
345,80,538000.0,4,2.5,3260,10032,1.0,0,4,0,9,1960,1300.0,1978,0.0,98125,47.7203,-122.323,1802,7249,190960.0,2014,36.0
346,229,319000.0,2,1.0,750,6380,1.0,0,4,0,8,750,0.0,1949,0.0,98125,47.7033,-122.308,1690,6495,190960.0,2014,65.0
347,112,375000.0,3,1.5,1240,7733,1.0,0,4,0,7,790,450.0,1941,0.0,98125,47.714,-122.283,1130,7733,190960.0,2014,73.0
348,283,175000.0,2,1.0,1160,6911,1.0,0,4,0,8,1160,0.0,1947,0.0,98125,47.7149,-122.318,1120,6948,190960.0,2015,68.0
349,270,419950.0,3,3.0,2150,3962,1.5,0,4,0,8,1540,610.0,1949,0.0,98125,47.7183,-122.285,1730,4609,190960.0,2015,66.0
350,83,446000.0,4,1.75,1730,5922,2.0,0,4,4,8,1730,0.0,1949,0.0,98125,47.7188,-122.321,1700,6127,190960.0,2014,65.0
351,99,469950.0,3,3.25,1760,1778,3.0,0,4,0,9,1760,0.0,2008,0.0,98125,47.7201,-122.301,1520,1615,190960.0,2014,6.0
352,67,267000.0,3,1.0,1400,8100,1.5,0,4,0,7,1400,0.0,1944,0.0,98125,47.7124,-122.289,1420,8100,190960.0,2014,70.0
353,236,500000.0,4,2.0,2330,7778,1.0,0,4,0,8,1230,1100.0,1961,0.0,98125,47.7109,-122.323,1250,8160,190960.0,2014,53.0
354,303,390000.0,3,2.5,1640,6991,1.0,0,4,0,8,1110,530.0,1967,0.0,98125,47.7255,-122.327,1860,7342,190960.0,2015,48.0
